ticker,date,price_usd,market_cap
BTC,2013-08-25,113.082563413209,1312409633.48118
BTC,2013-08-26,112.11811484512,1301681760.41889
BTC,2013-08-27,117.759790765634,1367678672.27762
BTC,2013-08-28,118.317414377557,1374681503.35392
BTC,2013-08-29,118.835638223261,1381264032.03017
BTC,2013-08-30,124.885379602572,1452222118.08562
BTC,2013-08-31,128.377978959673,1493551306.67326
BTC,2013-09-01,130.536372004676,1519383296.74932
BTC,2013-09-02,129.565371712449,1508777714.07916
BTC,2013-09-03,129.182803623612,1504949277.87863
BTC,2013-09-04,122.529238749269,1427936118.68676
BTC,2013-09-05,122.370085037989,1426628972.96314
BTC,2013-09-06,117.861146405611,1374607454.79401
BTC,2013-09-07,119.814989479836,1397829338.27602
BTC,2013-09-08,118.057386323787,1377787522.41197
BTC,2013-09-09,121.259272647575,1415770494.88977
BTC,2013-09-10,122.215530189363,1427518920.93706
BTC,2013-09-11,127.088227060199,1485069117.24571
BTC,2013-09-12,126.780723553478,1482150941.6342
BTC,2013-09-13,127.407745178258,1490131020.75689
BTC,2013-09-14,124.348477498539,1455028244.73014
BTC,2013-09-15,125.076417884278,1464112002.33308
BTC,2013-09-16,126.204665984804,1477804868.98688
BTC,2013-09-17,126.897250146113,1486482610.60922
BTC,2013-09-18,126.903819403857,1487083041.57513
BTC,2013-09-19,124.180957334892,1455765886.6108
BTC,2013-09-20,122.921635885447,1441617545.25493
BTC,2013-09-21,123.508256867329,1449080977.32704
BTC,2013-09-22,123.124935125658,1445208450.86887
BTC,2013-09-23,122.865699006429,1442810649.6755
BTC,2013-09-24,123.797357685564,1454407234.0334
BTC,2013-09-25,123.614078609001,1452890630.83328
BTC,2013-09-26,124.68567445938,1465990545.12761
BTC,2013-09-27,126.605347749854,1489124478.04894
BTC,2013-09-28,126.796551724138,1491934482.42455
BTC,2013-09-29,127.108627703098,1496146693.90471
BTC,2013-09-30,126.090261835184,1484673719.36937
BTC,2013-10-01,127.575424313267,1502757461.9537
BTC,2013-10-02,104.105092928112,1226788968.51044
BTC,2013-10-03,117.575495032145,1386111008.0966
BTC,2013-10-04,121.930347749854,1437999553.26897
BTC,2013-10-05,121.393402688486,1432331658.92845
BTC,2013-10-06,122.475261250731,1445663053.32168
BTC,2013-10-07,123.906872589129,1463044622.06139
BTC,2013-10-08,124.76652893045,1473700417.43848
BTC,2013-10-09,125.933520312683,1488044932.63018
BTC,2013-10-10,126.704650496785,1497764877.73027
BTC,2013-10-11,127.25529924021,1504862605.3676
BTC,2013-10-12,127.851263004091,1512594202.83118
BTC,2013-10-13,132.415658679135,1567326661.5604
BTC,2013-10-14,135.339194915254,1602776719.08933
BTC,2013-10-15,141.493908533022,1676584639.783
BTC,2013-10-16,138.327921917008,1639796564.21922
BTC,2013-10-17,143.74713383986,1704638294.50181
BTC,2013-10-18,152.775572180012,1812436164.01911
BTC,2013-10-19,165.772717124489,1967550543.62348
BTC,2013-10-20,166.500151081239,1977012769.89891
BTC,2013-10-21,179.910628579778,2137197000.91272
BTC,2013-10-22,190.402781414378,2263001755.13949
BTC,2013-10-23,204.600350964348,2432875110.45179
BTC,2013-10-24,194.41004376505,2312748499.30442
BTC,2013-10-25,185.64378762595,2209553671.41624
BTC,2013-10-26,179.808218001169,2140916179.23621
BTC,2013-10-27,194.546133255406,2317266189.90086
BTC,2013-10-28,196.274687317358,2338713940.73406
BTC,2013-10-29,204.428174167154,2436684646.42087
BTC,2013-10-30,197.900599420982,2359843888.08312
BTC,2013-10-31,203.283649912332,2425105801.67934
BTC,2013-11-01,203.037109849386,2423220454.34117
BTC,2013-11-02,204.792881355932,2445209553.93287
BTC,2013-11-03,210.275382611748,2511679473.6252
BTC,2013-11-04,228.79103886616,2733959063.1337
BTC,2013-11-05,243.641668907072,2912477841.57388
BTC,2013-11-06,263.209583987142,3147464099.40186
BTC,2013-11-07,290.124226183518,3470354236.19207
BTC,2013-11-08,333.750656511981,3993314855.34443
BTC,2013-11-09,331.051148451198,3962240225.68365
BTC,2013-11-10,327.558653499708,3921840037.55611
BTC,2013-11-11,342.697692869667,4104700956.19505
BTC,2013-11-12,354.645488310929,4249589141.21407
BTC,2013-11-13,394.50449522443,4728862182.50943
BTC,2013-11-14,416.706303302747,4996898130.43255
BTC,2013-11-15,408.398797334892,4898974235.47223
BTC,2013-11-16,435.798442767387,5229762080.05453
BTC,2013-11-17,485.33657685564,5826497052.34704
BTC,2013-11-18,657.778503874927,7899238895.68641
BTC,2013-11-19,546.878397311514,6569644605.79687
BTC,2013-11-20,595.339099649328,7154243418.72931
BTC,2013-11-21,720.764425260082,8664193685.70689
BTC,2013-11-22,802.916933718294,9655188371.42353
BTC,2013-11-23,834.295339989129,10036063848.5574
BTC,2013-11-24,807.166695499708,9713112909.51581
BTC,2013-11-25,816.243386616014,9825868339.74895
BTC,2013-11-26,916.097160140269,11031541043.566
BTC,2013-11-27,962.910560911748,11599427444.743
BTC,2013-11-28,1007.38716364699,12139760581.5419
BTC,2013-11-29,1128.7254880187,13606858893.3952
BTC,2013-11-30,1119.29671478667,13498119326.6945
BTC,2013-12-01,964.485793687902,11635884342.1267
BTC,2013-12-02,1040.80821770894,12560801212.1303
BTC,2013-12-03,1053.62102744828,12720698338.6054
BTC,2013-12-04,1134.93223088837,13707245929.3534
BTC,2013-12-05,1027.411772827,12413024442.3939
BTC,2013-12-06,824.581710337814,9966751946.76221
BTC,2013-12-07,703.748376025716,8509665399.28891
BTC,2013-12-08,783.573348334307,9478722082.94754
BTC,2013-12-09,896.079289888954,10843625557.3809
BTC,2013-12-10,977.165367329047,11829553963.8942
BTC,2013-12-11,875.464034272355,10601969953.0194
BTC,2013-12-12,873.324805987727,10579622451.5064
BTC,2013-12-13,879.156135300994,10654088610.747
BTC,2013-12-14,852.856120526008,10339592472.9112
BTC,2013-12-15,864.0616578609,10479266163.2626
BTC,2013-12-16,677.894106801286,8224848384.49859
BTC,2013-12-17,682.62677270602,8285733865.85713
BTC,2013-12-18,526.12097632671,6388681645.92219
BTC,2013-12-19,685.525128959673,8328197861.43732
BTC,2013-12-20,600.216954260666,7294490540.98555
BTC,2013-12-21,597.033502548217,7258204826.31718
BTC,2013-12-22,615.013035271771,7479382499.65317
BTC,2013-12-23,657.926634155465,8004081993.82038
BTC,2013-12-24,650.664745178258,7918485708.39558
BTC,2013-12-25,678.290158094681,8257429632.97065
BTC,2013-12-26,749.996594956166,9133750877.51704
BTC,2013-12-27,722.570567492694,8803069849.17756
BTC,2013-12-28,715.852363078901,8723906479.73215
BTC,2013-12-29,727.271215663355,8866119604.03024
BTC,2013-12-30,735.741997077732,8972568474.39804
BTC,2013-12-31,729.557582910579,8900503870.91549
BTC,2014-01-01,752.404549944594,9183089853.00095
BTC,2014-01-02,784.954921314436,9582996402.3458
BTC,2014-01-03,807.222939029807,9858101001.48251
BTC,2014-01-04,828.602062618352,10122111479.9917
BTC,2014-01-05,902.487380263004,11029040879.34
BTC,2014-01-06,914.459960841613,11179606610.7568
BTC,2014-01-07,803.351796198714,9824823598.10845
BTC,2014-01-08,820.690009503214,10040826131.5211
BTC,2014-01-09,831.334750487434,10175362594.3783
BTC,2014-01-10,853.298854844603,10448187786.869
BTC,2014-01-11,889.555837119345,10896805298.0121
BTC,2014-01-12,845.191332220924,10357726631.1755
BTC,2014-01-13,822.877012197545,10087743753.8385
BTC,2014-01-14,815.293602711864,9998079805.5149
BTC,2014-01-15,841.089857364115,10318292540.7262
BTC,2014-01-16,815.854800298071,10012488124.5293
BTC,2014-01-17,792.829506475745,9732925495.7459
BTC,2014-01-18,809.783528356386,9944578844.4719
BTC,2014-01-19,838.428474734073,10299896608.6646
BTC,2014-01-20,828.885216592636,10186700742.4599
BTC,2014-01-21,823.817963763881,10127844874.9992
BTC,2014-01-22,818.976386323787,10072254626.3339
BTC,2014-01-23,810.922425195792,9976790593.93572
BTC,2014-01-24,781.042513950906,9612868029.72616
BTC,2014-01-25,804.403240800701,9903703940.55946
BTC,2014-01-26,814.499381373466,10031101355.8814
BTC,2014-01-27,742.701374970777,9150091927.13254
BTC,2014-01-28,790.176401876096,9738027140.09682
BTC,2014-01-29,793.38442490941,9780577243.02994
BTC,2014-01-30,799.474479836353,9859171086.45737
BTC,2014-01-31,803.237598784921,9909273006.11288
BTC,2014-02-01,813.219549216833,10036259444.9513
BTC,2014-02-02,814.490870426651,10055736698.1025
BTC,2014-02-03,806.997428372531,9966874027.672
BTC,2014-02-04,800.078231893629,9884858379.63435
BTC,2014-02-05,784.473692777791,9695361198.19581
BTC,2014-02-06,763.569382232612,9440477710.38409
BTC,2014-02-07,711.571273419053,8800350461.68347
BTC,2014-02-08,677.682300941379,8384312394.90741
BTC,2014-02-09,687.406054576271,8506986612.71322
BTC,2014-02-10,685.457498836938,8485545565.29361
BTC,2014-02-11,671.89969169024,8320462974.60926
BTC,2014-02-12,653.765780911747,8098811133.28432
BTC,2014-02-13,612.918414962011,7595523910.10382
BTC,2014-02-14,668.788602659264,8291082519.48744
BTC,2014-02-15,654.377060198714,8115479465.42532
BTC,2014-02-16,623.250321948568,7732488989.65806
BTC,2014-02-17,631.334596306254,7835234697.49066
BTC,2014-02-18,627.271761415484,7787368652.6885
BTC,2014-02-19,623.54013694623,7744159486.45052
BTC,2014-02-20,563.768561098773,7004311226.10136
BTC,2014-02-21,580.324315973115,7212206643.66763
BTC,2014-02-22,607.12463333723,7548010095.16195
BTC,2014-02-23,610.082323746347,7587343600.97768
BTC,2014-02-24,542.266650753945,6746537217.62736
BTC,2014-02-25,533.707644436002,6642199671.0209
BTC,2014-02-26,587.57858829924,7315347427.47348
BTC,2014-02-27,585.393925650058,7290899751.23848
BTC,2014-02-28,551.29477030976,6868699958.07475
BTC,2014-03-01,567.534235441262,7073074065.53471
BTC,2014-03-02,558.527707156633,6962782218.56188
BTC,2014-03-03,676.505732781999,8436036495.98857
BTC,2014-03-04,674.51139943308,8413679684.58636
BTC,2014-03-05,670.338851099514,8364246723.91503
BTC,2014-03-06,667.712834003507,8334368086.50535
BTC,2014-03-07,631.770295213326,7888356429.44599
BTC,2014-03-08,621.524114496201,7763031842.09322
BTC,2014-03-09,640.578889322034,8003898568.52557
BTC,2014-03-10,628.151241165985,7850957580.55582
BTC,2014-03-11,633.73383823495,7923393434.73157
BTC,2014-03-12,634.646823717125,7937695874.87414
BTC,2014-03-13,643.432100859147,8050181562.35106
BTC,2014-03-14,628.308590005845,7863055683.33816
BTC,2014-03-15,636.218650061368,7964671637.61267
BTC,2014-03-16,634.168900970894,7941722382.91416
BTC,2014-03-17,622.760208649912,7801357484.82193
BTC,2014-03-18,614.309513717125,7697737311.57046
BTC,2014-03-19,610.511203474576,7652583814.03622
BTC,2014-03-20,586.607595710111,7355554646.77435
BTC,2014-03-21,569.694517995324,7146128280.47217
BTC,2014-03-22,564.700026703682,7085878406.69582
BTC,2014-03-23,558.958861691408,7016828469.40079
BTC,2014-03-24,585.023250518995,7346774511.36296
BTC,2014-03-25,583.771189094097,7333342313.47918
BTC,2014-03-26,579.243850400994,7278772312.14611
BTC,2014-03-27,483.164012612507,6073523735.47952
BTC,2014-03-28,498.661328949153,6270499057.06813
BTC,2014-03-29,489.517023547633,6157654118.85171
BTC,2014-03-30,458.966328275862,5774962089.45483
BTC,2014-03-31,455.355354056108,5731575961.73435
BTC,2014-04-01,479.008465867913,6031346382.54366
BTC,2014-04-02,439.011492524839,5529894031.99036
BTC,2014-04-03,449.441151519579,5663560667.07693
BTC,2014-04-04,449.719869736996,5669265274.40596
BTC,2014-04-05,461.675331482174,5821952055.1525
BTC,2014-04-06,458.633480544535,5785324166.34184
BTC,2014-04-07,448.655275066394,5661150113.94895
BTC,2014-04-08,452.803098796026,5715004409.20311
BTC,2014-04-09,442.837984932203,5591013245.68948
BTC,2014-04-10,366.911866063413,4633836284.85953
BTC,2014-04-11,421.943528071303,5330629803.53185
BTC,2014-04-12,424.274212647575,5361782245.30898
BTC,2014-04-13,416.362321654004,5263741901.89672
BTC,2014-04-14,461.108246586649,5831654343.27869
BTC,2014-04-15,521.615299606078,6599262800.16174
BTC,2014-04-16,531.481846731999,6726202947.40904
BTC,2014-04-17,499.837551544721,6327838333.00547
BTC,2014-04-18,483.020013533606,6116863917.00978
BTC,2014-04-19,504.365595178488,6389184729.20224
BTC,2014-04-20,501.55718444916,6355840372.11289
BTC,2014-04-21,498.084530300994,6313963464.21395
BTC,2014-04-22,489.503510029223,6207070836.84233
BTC,2014-04-23,490.63296754332,6223416602.89351
BTC,2014-04-24,503.291801028638,6385887057.10233
BTC,2014-04-25,466.426171344243,5920249346.64105
BTC,2014-04-26,459.22670981882,5830739443.72143
BTC,2014-04-27,438.709363717287,5572174763.27772
BTC,2014-04-28,441.547805468089,5609904516.17471
BTC,2014-04-29,447.709930772047,5690108831.42848
BTC,2014-04-30,448.875715514009,5706462614.3093
BTC,2014-05-01,460.194698255991,5852383319.24592
BTC,2014-05-02,452.239779761701,5753039376.08332
BTC,2014-05-03,438.978588005844,5585899281.33932
BTC,2014-05-04,436.675398644705,5558240188.07601
BTC,2014-05-05,432.338179035394,5504384772.49936
BTC,2014-05-06,430.128205394506,5478334250.69937
BTC,2014-05-07,442.18287609585,5633626419.33881
BTC,2014-05-08,440.402762711864,5612785584.47488
BTC,2014-05-09,452.697999723553,5771408225.23262
BTC,2014-05-10,456.75584628872,5825185347.69963
BTC,2014-05-11,439.114476037405,5601866711.42065
BTC,2014-05-12,441.280955581531,5631314154.06441
BTC,2014-05-13,439.005774985389,5604057888.53558
BTC,2014-05-14,444.848205727645,5680306682.9458
BTC,2014-05-15,446.96155873758,5709203037.71236
BTC,2014-05-16,448.74215371128,5733977785.10361
BTC,2014-05-17,449.2222893045,5742055791.20018
BTC,2014-05-18,446.962641437756,5715094426.17158
BTC,2014-05-19,447.404856808884,5722627919.56346
BTC,2014-05-20,490.335648158971,6273913162.71869
BTC,2014-05-21,493.933491817651,6322109034.30446
BTC,2014-05-22,526.81428842782,6745232578.29737
BTC,2014-05-23,523.699320280538,6707509362.7557
BTC,2014-05-24,527.691243132671,6760669281.58231
BTC,2014-05-25,573.312458796026,7347466289.31905
BTC,2014-05-26,584.847974868498,7497613476.32351
BTC,2014-05-27,573.928269245471,7359576774.76447
BTC,2014-05-28,579.189318819404,7429487155.2968
BTC,2014-05-29,570.349310929281,7318103409.65545
BTC,2014-05-30,620.846360607832,7968618784.83481
BTC,2014-05-31,627.892420689655,8061363103.30402
BTC,2014-06-01,630.074953535944,8092140707.08794
BTC,2014-06-02,663.505723845704,8524698178.61551
BTC,2014-06-03,672.387897136178,8641808154.46159
BTC,2014-06-04,643.887368790181,8278421132.73915
BTC,2014-06-05,661.503558153127,8507425132.24688
BTC,2014-06-06,650.133315897136,8363454618.50437
BTC,2014-06-07,656.800271770894,8451764871.91981
BTC,2014-06-08,657.819974868498,8467123090.85452
BTC,2014-06-09,648.336322326125,8347582865.63078
BTC,2014-06-10,650.936609585038,8383780238.00294
BTC,2014-06-11,631.489022209235,8135608711.29817
BTC,2014-06-12,591.975077147867,7629087562.6634
BTC,2014-06-13,597.044999707773,7696859223.01737
BTC,2014-06-14,575.559461718293,7422437719.84651
BTC,2014-06-15,589.724646405611,7607913697.27769
BTC,2014-06-16,590.567482174167,7621562611.52158
BTC,2014-06-17,609.080002922268,7863277527.03733
BTC,2014-06-18,607.629796025716,7846955363.48302
BTC,2014-06-19,595.751476914085,7696045540.25288
BTC,2014-06-20,591.531522793688,7644281888.10252
BTC,2014-06-21,592.764349503215,7662969895.20446
BTC,2014-06-22,599.634633547633,7754483949.45489
BTC,2014-06-23,589.552299824664,7626693090.72179
BTC,2014-06-24,579.973718585622,7505506467.19458
BTC,2014-06-25,562.236779953244,7278599165.19024
BTC,2014-06-26,580.749230274693,7520740158.49939
BTC,2014-06-27,600.638305376973,7781263113.33078
BTC,2014-06-28,594.390304208065,7703024797.86705
BTC,2014-06-29,600.840518410286,7788974904.50618
BTC,2014-06-30,638.94611396844,8285063972.98267
BTC,2014-07-01,642.95659672706,8339204790.29009
BTC,2014-07-02,651.298347749854,8449628746.89827
BTC,2014-07-03,646.413389130333,8388499950.52913
BTC,2014-07-04,630.635502922268,8186367619.64458
BTC,2014-07-05,630.468341905318,8186593458.81545
BTC,2014-07-06,634.67267445938,8243439551.87923
BTC,2014-07-07,622.854978959673,8092281240.71717
BTC,2014-07-08,624.894331092928,8121120346.38921
BTC,2014-07-09,621.939091759205,8085295133.41347
BTC,2014-07-10,616.522849795441,8017179778.29904
BTC,2014-07-11,634.494378141438,8253353630.98008
BTC,2014-07-12,636.923957934541,8287456960.00043
BTC,2014-07-13,629.87575043834,8198267373.45679
BTC,2014-07-14,619.197459088252,8061371837.18957
BTC,2014-07-15,621.934601402689,8099479060.35912
BTC,2014-07-16,616.351882232612,8028993953.25121
BTC,2014-07-17,624.259274985389,8134685025.07666
BTC,2014-07-18,630.750140268849,8221979325.36727
BTC,2014-07-19,629.17336440678,8204209766.04915
BTC,2014-07-20,625.248676212741,8155455986.21775
BTC,2014-07-21,621.305331385155,8106428368.504
BTC,2014-07-22,619.823264465225,8089291599.24513
BTC,2014-07-23,619.772816773817,8090895378.98216
BTC,2014-07-24,602.87964552893,7872516830.51784
BTC,2014-07-25,601.578514319112,7857977844.63779
BTC,2014-07-26,594.702607247224,7770155179.10497
BTC,2014-07-27,591.575444184687,7731559647.22779
BTC,2014-07-28,587.493004967855,7680407552.46803
BTC,2014-07-29,584.11239333723,7638387993.68998
BTC,2014-07-30,562.914625073057,7363607117.26695
BTC,2014-07-31,581.975561952075,7615187932.45497
BTC,2014-08-01,596.506759205143,7807670878.87272
BTC,2014-08-02,589.757261542957,7721730033.74847
BTC,2014-08-03,586.753736703682,7684663690.32599
BTC,2014-08-04,587.60833547633,7697736644.30162
BTC,2014-08-05,581.881988603156,7624684694.6667
BTC,2014-08-06,582.248371420222,7631872806.49093
BTC,2014-08-07,586.046633547633,7684003054.89319
BTC,2014-08-08,589.024412624196,7725373119.05006
BTC,2014-08-09,588.978521332554,7727451082.26073
BTC,2014-08-10,589.373502045587,7735241242.42625
BTC,2014-08-11,573.441483927528,7528750393.80731
BTC,2014-08-12,568.307520163647,7463818388.65199
BTC,2014-08-13,548.370175336061,7203960811.17346
BTC,2014-08-14,505.107499707773,6637890303.91865
BTC,2014-08-15,500.323060132671,6577079233.50892
BTC,2014-08-16,521.7479628872,6860784727.65882
BTC,2014-08-17,497.764658971362,6547529019.65627
BTC,2014-08-18,468.957918176505,6170930387.99311
BTC,2014-08-19,486.794350672122,6407900293.38721
BTC,2014-08-20,515.120353886616,6782945022.74143
BTC,2014-08-21,519.307852133255,6840226845.52514
BTC,2014-08-22,516.159368790181,6800781531.59397
BTC,2014-08-23,497.12575949737,6552013007.67808
BTC,2014-08-24,508.430741963764,6702866072.33448
BTC,2014-08-25,501.610286674459,6614667025.94261
BTC,2014-08-26,511.852321741672,6751941118.80507
BTC,2014-08-27,510.162323787259,6731803470.86745
BTC,2014-08-28,506.285151665693,6682832259.80531
BTC,2014-08-29,508.866571887785,6719069017.94729
BTC,2014-08-30,501.275723261251,6621120334.48254
BTC,2014-08-31,478.511425482174,6322686205.26562
BTC,2014-09-01,474.541489772063,6271843933.8579
BTC,2014-09-02,474.430670660433,6272122810.29274
BTC,2014-09-03,473.95920338983,6267892342.19835
BTC,2014-09-04,489.555201344243,6476075980.69511
BTC,2014-09-05,478.749782875511,6334872080.81029
BTC,2014-09-06,480.64249181765,6362067497.94015
BTC,2014-09-07,478.36550087668,6333781569.22385
BTC,2014-09-08,468.975495908825,6211141850.8913
BTC,2014-09-09,473.51202717709,6272952283.81139
BTC,2014-09-10,477.778417592051,6331347487.48383
BTC,2014-09-11,477.270682057276,6326647559.46915
BTC,2014-09-12,473.997282291058,6285080622.47927
BTC,2014-09-13,477.960973991818,6339800916.43082
BTC,2014-09-14,475.648063997662,6311000675.69481
BTC,2014-09-15,472.655629748685,6273163405.08372
BTC,2014-09-16,464.177754529515,6162628008.03986
BTC,2014-09-17,456.339891291642,6060691069.13061
BTC,2014-09-18,426.880106954997,5671343316.69118
BTC,2014-09-19,393.893890707189,5234786700.0775
BTC,2014-09-20,411.041342781999,5464482172.7935
BTC,2014-09-21,400.404530683811,5324715500.71462
BTC,2014-09-22,400.881622150789,5332743727.96433
BTC,2014-09-23,438.491800993571,5834698972.61652
BTC,2014-09-24,423.700091759205,5639528633.47804
BTC,2014-09-25,409.537749853887,5452786187.23451
BTC,2014-09-26,405.298251899474,5397697184.16839
BTC,2014-09-27,400.599334599649,5336459764.17459
BTC,2014-09-28,375.549989772063,5003993225.18891
BTC,2014-09-29,373.0645578609,4972153983.45817
BTC,2014-09-30,389.264040411455,5189547431.44271
BTC,2014-10-01,382.909365867914,5106312655.53271
BTC,2014-10-02,372.525699006429,4969125807.05118
BTC,2014-10-03,357.665713617767,4772213722.09318
BTC,2014-10-04,328.826113091759,4388682580.26034
BTC,2014-10-05,322.826261542957,4309969413.80805
BTC,2014-10-06,326.803532729398,4364384310.69409
BTC,2014-10-07,333.570194915254,4455868952.72257
BTC,2014-10-08,354.407334307423,4735489718.92957
BTC,2014-10-09,361.716424897721,4834490053.51113
BTC,2014-10-10,358.890390810053,4798109635.99567
BTC,2014-10-11,361.908376972531,4839760837.72777
BTC,2014-10-12,377.871243717124,5054628618.96669
BTC,2014-10-13,391.994208942139,5245064708.89722
BTC,2014-10-14,400.880592054354,5365291551.15506
BTC,2014-10-15,394.625879894798,5283069667.50673
BTC,2014-10-16,382.321476329632,5119758564.7028
BTC,2014-10-17,382.200789596727,5119499232.5266
BTC,2014-10-18,391.293177089421,5242894153.66623
BTC,2014-10-19,388.684497954413,5209233125.40605
BTC,2014-10-20,381.190858562244,5110107339.43717
BTC,2014-10-21,385.204633541204,5165387968.70874
BTC,2014-10-22,380.778763296318,5107553013.09854
BTC,2014-10-23,357.344793103448,4794571841.57363
BTC,2014-10-24,357.48843395675,4797920118.27934
BTC,2014-10-25,345.811246639392,4642538389.71217
BTC,2014-10-26,353.081956165985,4741251517.25675
BTC,2014-10-27,350.015711864407,4701468719.30091
BTC,2014-10-28,354.653805084746,4764991907.39034
BTC,2014-10-29,333.599350087668,4483405058.00899
BTC,2014-10-30,344.609382232613,4632838862.43535
BTC,2014-10-31,337.182912624196,4534584097.18294
BTC,2014-11-01,324.371315020456,4363577474.22803
BTC,2014-11-02,324.248566627703,4363182675.13013
BTC,2014-11-03,325.361865575687,4379538202.27434
BTC,2014-11-04,329.657703974284,4438697512.25659
BTC,2014-11-05,338.805765341905,4563041057.09463
BTC,2014-11-06,349.689911747516,4710975207.97501
BTC,2014-11-07,342.133288135593,4610456396.2695
BTC,2014-11-08,345.716332554062,4660062487.58474
BTC,2014-11-09,363.610051724138,4902623335.33706
BTC,2014-11-10,365.502253945061,4929479477.77768
BTC,2014-11-11,367.825466978375,4961998574.95707
BTC,2014-11-12,422.591419637639,5702349216.98992
BTC,2014-11-13,421.914471654004,5694744080.08643
BTC,2014-11-14,398.388882817066,5378743834.81809
BTC,2014-11-15,377.993840736411,5104708459.69298
BTC,2014-11-16,390.205823495032,5271091380.8882
BTC,2014-11-17,387.501031560491,5235948730.38242
BTC,2014-11-18,373.864564582116,5053130942.78855
BTC,2014-11-19,377.613398012858,5105131036.93197
BTC,2014-11-20,356.181265341905,4816608899.34071
BTC,2014-11-21,350.748858854471,4744260556.95886
BTC,2014-11-22,352.455514611338,4768701889.6901
BTC,2014-11-23,367.773242255991,4977255417.37997
BTC,2014-11-24,376.994223845704,5103432931.30747
BTC,2014-11-25,376.755630040912,5101446341.23438
BTC,2014-11-26,367.530208065459,4977788630.80881
BTC,2014-11-27,369.530227352425,5006179265.65137
BTC,2014-11-28,377.896931911163,5120924701.34277
BTC,2014-11-29,376.07633547633,5097729689.69337
BTC,2014-11-30,378.690397136178,5134678161.0824
BTC,2014-12-01,379.111978959673,5141626519.73155
BTC,2014-12-02,382.946796317943,5195071474.50431
BTC,2014-12-03,375.916019286967,5100781830.03642
BTC,2014-12-04,368.845568088837,5006189589.77744
BTC,2014-12-05,378.428329631794,5137728351.69543
BTC,2014-12-06,375.13795119813,5094341409.98404
BTC,2014-12-07,376.639793103448,5115922710.42744
BTC,2014-12-08,363.215676797195,4935062172.83781
BTC,2014-12-09,351.106837814144,4771784114.21225
BTC,2014-12-10,347.881393921683,4729191782.83335
BTC,2014-12-11,348.593006136762,4740155421.83226
BTC,2014-12-12,353.190612507306,4803918508.26444
BTC,2014-12-13,349.242945061368,4751499086.57243
BTC,2014-12-14,356.07972150789,4845769566.82618
BTC,2014-12-15,347.095181472823,4724725483.75399
BTC,2014-12-16,328.613320280538,4474321674.23995
BTC,2014-12-17,320.297613383986,4362121917.47624
BTC,2014-12-18,313.511651179427,4270715212.25336
BTC,2014-12-19,318.242888661601,4336255009.04829
BTC,2014-12-20,330.065758328463,4498454597.07557
BTC,2014-12-21,320.992670075979,4375857072.60025
BTC,2014-12-22,331.842584453536,4525126532.88866
BTC,2014-12-23,336.084128579778,4584226091.329
BTC,2014-12-24,323.032297779077,4407433219.58878
BTC,2014-12-25,318.996144360023,4353624220.1454
BTC,2014-12-26,329.210341905319,4494277461.78761
BTC,2014-12-27,315.968443892461,4314703858.03494
BTC,2014-12-28,317.010480420807,4330272746.48341
BTC,2014-12-29,313.065531560491,4277669438.88849
BTC,2014-12-30,310.442004091175,4243025008.22959
BTC,2014-12-31,320.662287258913,4383931184.77524
BTC,2015-01-01,314.77647194623,4304761773.78421
BTC,2015-01-02,315.942731735827,4322014357.17463
BTC,2015-01-03,285.647309760374,3908737739.40163
BTC,2015-01-04,263.334574810053,3604547303.48549
BTC,2015-01-05,275.003851548802,3765349926.23212
BTC,2015-01-06,287.549521040327,3938260925.36374
BTC,2015-01-07,297.535565166569,4076070558.88483
BTC,2015-01-08,284.342391876096,3896376434.10954
BTC,2015-01-09,292.501114552893,4009200101.34931
BTC,2015-01-10,276.230532144944,3787200643.16217
BTC,2015-01-11,268.755515488019,3685757426.2708
BTC,2015-01-12,268.617232028054,3684814575.28751
BTC,2015-01-13,224.108117767388,3074962783.8022
BTC,2015-01-14,175.637640561075,2410541394.67678
BTC,2015-01-15,212.341011396844,2915078937.61879
BTC,2015-01-16,207.595204850964,2850648523.43198
BTC,2015-01-17,199.824836645237,2744637050.62734
BTC,2015-01-18,211.132518410286,2900758070.26953
BTC,2015-01-19,216.894694915254,2980705663.41908
BTC,2015-01-20,211.919853886616,2912963378.74564
BTC,2015-01-21,227.904210403273,3133526729.57874
BTC,2015-01-22,233.647382817066,3213279974.87544
BTC,2015-01-23,233.132852425482,3206926509.85773
BTC,2015-01-24,249.08212390415,3427105944.22669
BTC,2015-01-25,254.51794126242,3502692396.50586
BTC,2015-01-26,273.952244886032,3771018340.39583
BTC,2015-01-27,264.753804500292,3645385810.76319
BTC,2015-01-28,235.735840444185,3246805002.49861
BTC,2015-01-29,233.957373465809,3223269286.81931
BTC,2015-01-30,228.896189947399,3154330219.33621
BTC,2015-01-31,217.332156049094,2995872651.27479
BTC,2015-02-01,227.111301285798,3131555924.45004
BTC,2015-02-02,240.092419929866,3311502260.80395
BTC,2015-02-03,227.775695791935,3142345617.19496
BTC,2015-02-04,226.781134132087,3129526308.61602
BTC,2015-02-05,217.011151081239,2995565459.88997
BTC,2015-02-06,222.724969316189,3075423077.97115
BTC,2015-02-07,228.647127410871,3158106085.15465
BTC,2015-02-08,224.035988895383,3095155714.17576
BTC,2015-02-09,220.768493863238,3050902424.29268
BTC,2015-02-10,220.888154295734,3053351264.77994
BTC,2015-02-11,219.495859731151,3034972495.47427
BTC,2015-02-12,222.583227936879,3078323766.37273
